date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:18:56	116798/116798	---M--	200	added ('OK')	image/jpeg	etag:%225be77823-1c83e%22	https://colorlib.com/preview/theme/edusmart/img/elements/g2.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/elements/g2.jpg	(from https://colorlib.com/preview/theme/edusmart/elements.html)
00:18:56	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%225be77823-13ead%22	https://colorlib.com/preview/theme/edusmart/img/elements/g3.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/elements/g3.jpg	(from https://colorlib.com/preview/theme/edusmart/elements.html)
00:18:57	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%225be77825-fc5f%22	https://colorlib.com/preview/theme/edusmart/img/elements/g5.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/elements/g5.jpg	(from https://colorlib.com/preview/theme/edusmart/elements.html)
00:18:58	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%225be77826-14bbe%22	https://colorlib.com/preview/theme/edusmart/img/elements/g4.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/elements/g4.jpg	(from https://colorlib.com/preview/theme/edusmart/elements.html)
00:18:58	74445/74445	---M--	200	added ('OK')	image/jpeg	etag:%225be77827-122cd%22	https://colorlib.com/preview/theme/edusmart/img/elements/g6.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/elements/g6.jpg	(from https://colorlib.com/preview/theme/edusmart/elements.html)
00:18:59	157297/157297	---M--	200	added ('OK')	image/jpeg	etag:%225be77829-26671%22	https://colorlib.com/preview/theme/edusmart/img/elements/g7.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/elements/g7.jpg	(from https://colorlib.com/preview/theme/edusmart/elements.html)
00:19:00	16790/16790	---M--	200	added ('OK')	image/jpeg	etag:%225be77829-4196%22	https://colorlib.com/preview/theme/edusmart/img/elements/g8.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/elements/g8.jpg	(from https://colorlib.com/preview/theme/edusmart/elements.html)
00:19:00	110110/110110	---M--	200	added ('OK')	image/jpeg	etag:%225be778a5-1ae1e%22	https://colorlib.com/preview/theme/edusmart/img/blog/cat-post/cat-post-3.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/cat-post/cat-post-3.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:01	20472/20472	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Jan%202019%2018:49:03%20GMT	https://colorlib.com/preview/theme/edusmart/blog-details.html	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/blog-details.html	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:02	62083/62083	---M--	200	added ('OK')	image/jpeg	etag:%225be778a4-f283%22	https://colorlib.com/preview/theme/edusmart/img/blog/cat-post/cat-post-2.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/cat-post/cat-post-2.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:03	127245/127245	---M--	200	added ('OK')	image/jpeg	etag:%225be778a1-1f10d%22	https://colorlib.com/preview/theme/edusmart/img/blog/cat-post/cat-post-1.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/cat-post/cat-post-1.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:04	96839/96839	---M--	200	added ('OK')	image/jpeg	etag:%225be778bb-17a47%22	https://colorlib.com/preview/theme/edusmart/img/blog/main-blog/m-blog-1.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/main-blog/m-blog-1.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:06	150055/150055	---M--	200	added ('OK')	image/jpeg	etag:%225be778c0-24a27%22	https://colorlib.com/preview/theme/edusmart/img/blog/main-blog/m-blog-3.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/main-blog/m-blog-3.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:06	238799/238799	---M--	200	added ('OK')	image/jpeg	etag:%225be778c0-3a4cf%22	https://colorlib.com/preview/theme/edusmart/img/blog/main-blog/m-blog-2.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/main-blog/m-blog-2.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:08	99198/99198	---M--	200	added ('OK')	image/jpeg	etag:%225be778ca-1837e%22	https://colorlib.com/preview/theme/edusmart/img/blog/main-blog/m-blog-4.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/main-blog/m-blog-4.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:09	196395/196395	---M--	200	added ('OK')	image/jpeg	etag:%225be778cc-2ff2b%22	https://colorlib.com/preview/theme/edusmart/img/blog/main-blog/m-blog-5.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/main-blog/m-blog-5.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:09	34879/34879	---M--	200	added ('OK')	image/png	etag:%225be7724b-883f%22	https://colorlib.com/preview/theme/edusmart/img/blog/author.png	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/author.png	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:10	9579/9579	---M--	200	added ('OK')	image/jpeg	etag:%225be778d8-256b%22	https://colorlib.com/preview/theme/edusmart/img/blog/popular-post/post1.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/popular-post/post1.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:10	7672/7672	---M--	200	added ('OK')	image/jpeg	etag:%225be778d8-1df8%22	https://colorlib.com/preview/theme/edusmart/img/blog/popular-post/post2.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/popular-post/post2.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:11	7999/7999	---M--	200	added ('OK')	image/jpeg	etag:%225be778db-1f3f%22	https://colorlib.com/preview/theme/edusmart/img/blog/popular-post/post3.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/popular-post/post3.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:12	9583/9583	---M--	200	added ('OK')	image/jpeg	etag:%225be778dc-256f%22	https://colorlib.com/preview/theme/edusmart/img/blog/popular-post/post4.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/popular-post/post4.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:12	9093/9093	---M--	200	added ('OK')	image/jpeg	etag:%225be77243-2385%22	https://colorlib.com/preview/theme/edusmart/img/blog/add.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/add.jpg	(from https://colorlib.com/preview/theme/edusmart/blog.html)
00:19:13	87118/87118	---M--	200	added ('OK')	image/jpeg	etag:%225be77265-1544e%22	https://colorlib.com/preview/theme/edusmart/img/blog/feature-img1.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/feature-img1.jpg	(from https://colorlib.com/preview/theme/edusmart/single-blog.html)
00:19:13	35831/35831	---M--	200	added ('OK')	image/jpeg	etag:%225be7726c-8bf7%22	https://colorlib.com/preview/theme/edusmart/img/blog/post-img1.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/post-img1.jpg	(from https://colorlib.com/preview/theme/edusmart/single-blog.html)
00:19:15	38676/38676	---M--	200	added ('OK')	image/jpeg	etag:%225be7726f-9714%22	https://colorlib.com/preview/theme/edusmart/img/blog/post-img2.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/post-img2.jpg	(from https://colorlib.com/preview/theme/edusmart/single-blog.html)
00:19:15	2397/2397	---M--	200	added ('OK')	image/jpeg	etag:%225be77270-95d%22	https://colorlib.com/preview/theme/edusmart/img/blog/prev.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/prev.jpg	(from https://colorlib.com/preview/theme/edusmart/single-blog.html)
00:19:16	2712/2712	---M--	200	added ('OK')	image/jpeg	etag:%225be77266-a98%22	https://colorlib.com/preview/theme/edusmart/img/blog/next.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/next.jpg	(from https://colorlib.com/preview/theme/edusmart/single-blog.html)
00:19:16	2777/2777	---M--	200	added ('OK')	image/jpeg	etag:%225be77257-ad9%22	https://colorlib.com/preview/theme/edusmart/img/blog/c4.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/c4.jpg	(from https://colorlib.com/preview/theme/edusmart/single-blog.html)
00:19:17	2072/2072	---M--	200	added ('OK')	image/jpeg	etag:%225be7725a-818%22	https://colorlib.com/preview/theme/edusmart/img/blog/c5.jpg	C:/Users/Shubhi/Desktop/Projects/Cybros-Web-Application/Cybros-Web-Application/colorlib.com/preview/theme/edusmart/img/blog/c5.jpg	(from https://colorlib.com/preview/theme/edusmart/single-blog.html)
